6.660000000000000000e+11 5.952499999999999858e+01
6.640000000000000000e+11 6.036399999999999721e+01
6.620000000000000000e+11 6.119700000000000273e+01
6.600000000000000000e+11 6.203900000000000148e+01
6.580000000000000000e+11 6.287400000000000233e+01
6.560000000000000000e+11 6.371300000000000097e+01
6.540000000000000000e+11 6.455500000000000682e+01
6.520000000000000000e+11 6.539900000000000091e+01
6.500000000000000000e+11 6.622899999999999920e+01
6.480000000000000000e+11 6.705200000000000671e+01
6.460000000000000000e+11 6.788299999999999557e+01
6.440000000000000000e+11 6.870399999999999352e+01
6.420000000000000000e+11 6.950400000000000489e+01
6.400000000000000000e+11 7.026399999999999579e+01
6.380000000000000000e+11 7.103600000000000136e+01
6.360000000000000000e+11 7.181199999999999761e+01
6.340000000000000000e+11 7.258100000000000307e+01
6.320000000000000000e+11 7.334900000000000375e+01
6.300000000000000000e+11 7.410399999999999920e+01
6.280000000000000000e+11 7.487500000000000000e+01
6.260000000000000000e+11 7.562999999999999545e+01
6.240000000000000000e+11 7.634999999999999432e+01
6.220000000000000000e+11 7.702299999999999613e+01
6.200000000000000000e+11 7.766299999999999670e+01
6.180000000000000000e+11 7.829000000000000625e+01
6.160000000000000000e+11 7.890300000000000580e+01
6.140000000000000000e+11 7.950600000000000023e+01
6.120000000000000000e+11 8.006100000000000705e+01
6.100000000000000000e+11 8.057099999999999795e+01
6.080000000000000000e+11 8.104399999999999693e+01
6.060000000000000000e+11 8.147700000000000387e+01
6.040000000000000000e+11 8.187399999999999523e+01
6.020000000000000000e+11 8.219599999999999795e+01
6.000000000000000000e+11 8.247199999999999420e+01
5.980000000000000000e+11 8.267700000000000671e+01
5.960000000000000000e+11 8.277700000000000102e+01
5.940000000000000000e+11 8.280599999999999739e+01
5.920000000000000000e+11 8.270000000000000284e+01
5.900000000000000000e+11 8.241899999999999693e+01
5.880000000000000000e+11 8.193800000000000239e+01
5.860000000000000000e+11 8.115800000000000125e+01
5.840000000000000000e+11 8.003799999999999670e+01
5.820000000000000000e+11 7.848099999999999454e+01
5.800000000000000000e+11 7.632399999999999807e+01
5.780000000000000000e+11 7.342499999999999716e+01
5.760000000000000000e+11 6.947299999999999898e+01
5.740000000000000000e+11 6.427299999999999613e+01
5.720000000000000000e+11 5.768599999999999994e+01
5.700000000000000000e+11 4.957000000000000028e+01
5.680000000000000000e+11 4.013499999999999801e+01
5.660000000000000000e+11 3.004299999999999926e+01
5.640000000000000000e+11 2.036100000000000065e+01
5.620000000000000000e+11 1.226500000000000057e+01
5.600000000000000000e+11 6.435999999999999943e+00
5.580000000000000000e+11 2.875999999999999890e+00
5.560000000000000000e+11 1.086000000000000076e+00
5.540000000000000000e+11 3.449999999999999734e-01
5.520000000000000000e+11 9.600000000000000200e-02
5.500000000000000000e+11 2.299999999999999961e-02
5.480000000000000000e+11 5.000000000000000104e-03
5.460000000000000000e+11 2.000000000000000042e-03
5.440000000000000000e+11 2.000000000000000042e-03
5.420000000000000000e+11 2.000000000000000042e-03
5.400000000000000000e+11 0.000000000000000000e+00
5.380000000000000000e+11 0.000000000000000000e+00
5.360000000000000000e+11 0.000000000000000000e+00
5.340000000000000000e+11 0.000000000000000000e+00
5.320000000000000000e+11 0.000000000000000000e+00
5.300000000000000000e+11 0.000000000000000000e+00
5.280000000000000000e+11 0.000000000000000000e+00
5.260000000000000000e+11 0.000000000000000000e+00
5.240000000000000000e+11 0.000000000000000000e+00
5.220000000000000000e+11 0.000000000000000000e+00
5.200000000000000000e+11 0.000000000000000000e+00
5.180000000000000000e+11 0.000000000000000000e+00
5.160000000000000000e+11 0.000000000000000000e+00
5.140000000000000000e+11 0.000000000000000000e+00
5.120000000000000000e+11 0.000000000000000000e+00
5.100000000000000000e+11 0.000000000000000000e+00
5.080000000000000000e+11 0.000000000000000000e+00
5.060000000000000000e+11 0.000000000000000000e+00
5.040000000000000000e+11 0.000000000000000000e+00
5.020000000000000000e+11 0.000000000000000000e+00
5.000000000000000000e+11 0.000000000000000000e+00
4.980000000000000000e+11 0.000000000000000000e+00
4.960000000000000000e+11 0.000000000000000000e+00
4.940000000000000000e+11 0.000000000000000000e+00
4.920000000000000000e+11 0.000000000000000000e+00
4.900000000000000000e+11 2.000000000000000042e-03
4.880000000000000000e+11 2.000000000000000042e-03
4.860000000000000000e+11 0.000000000000000000e+00
4.840000000000000000e+11 0.000000000000000000e+00
4.820000000000000000e+11 0.000000000000000000e+00
4.800000000000000000e+11 0.000000000000000000e+00
4.780000000000000000e+11 0.000000000000000000e+00
4.760000000000000000e+11 0.000000000000000000e+00
4.740000000000000000e+11 0.000000000000000000e+00
4.720000000000000000e+11 0.000000000000000000e+00
4.700000000000000000e+11 0.000000000000000000e+00
4.680000000000000000e+11 0.000000000000000000e+00
4.660000000000000000e+11 0.000000000000000000e+00
4.640000000000000000e+11 0.000000000000000000e+00
4.620000000000000000e+11 0.000000000000000000e+00
4.600000000000000000e+11 0.000000000000000000e+00
4.580000000000000000e+11 0.000000000000000000e+00
4.560000000000000000e+11 0.000000000000000000e+00
4.540000000000000000e+11 0.000000000000000000e+00
4.520000000000000000e+11 0.000000000000000000e+00
4.500000000000000000e+11 0.000000000000000000e+00
4.480000000000000000e+11 0.000000000000000000e+00
4.460000000000000000e+11 0.000000000000000000e+00
4.440000000000000000e+11 0.000000000000000000e+00
4.420000000000000000e+11 0.000000000000000000e+00
4.400000000000000000e+11 0.000000000000000000e+00
4.380000000000000000e+11 0.000000000000000000e+00
4.360000000000000000e+11 0.000000000000000000e+00
4.340000000000000000e+11 0.000000000000000000e+00
4.320000000000000000e+11 0.000000000000000000e+00
4.300000000000000000e+11 0.000000000000000000e+00
4.280000000000000000e+11 0.000000000000000000e+00
4.260000000000000000e+11 0.000000000000000000e+00
4.240000000000000000e+11 0.000000000000000000e+00
4.220000000000000000e+11 0.000000000000000000e+00
4.200000000000000000e+11 0.000000000000000000e+00
4.180000000000000000e+11 0.000000000000000000e+00
4.160000000000000000e+11 0.000000000000000000e+00
4.140000000000000000e+11 0.000000000000000000e+00
4.120000000000000000e+11 0.000000000000000000e+00
4.100000000000000000e+11 0.000000000000000000e+00
4.080000000000000000e+11 0.000000000000000000e+00
4.060000000000000000e+11 0.000000000000000000e+00
4.040000000000000000e+11 0.000000000000000000e+00
4.020000000000000000e+11 0.000000000000000000e+00
4.000000000000000000e+11 0.000000000000000000e+00
3.980000000000000000e+11 0.000000000000000000e+00
3.960000000000000000e+11 0.000000000000000000e+00
3.940000000000000000e+11 0.000000000000000000e+00
3.920000000000000000e+11 0.000000000000000000e+00
3.900000000000000000e+11 0.000000000000000000e+00
3.880000000000000000e+11 0.000000000000000000e+00
3.860000000000000000e+11 0.000000000000000000e+00
3.840000000000000000e+11 2.000000000000000042e-03
3.820000000000000000e+11 2.000000000000000042e-03
3.800000000000000000e+11 0.000000000000000000e+00
3.780000000000000000e+11 0.000000000000000000e+00
3.760000000000000000e+11 0.000000000000000000e+00
3.740000000000000000e+11 0.000000000000000000e+00
3.720000000000000000e+11 0.000000000000000000e+00
3.700000000000000000e+11 0.000000000000000000e+00
3.680000000000000000e+11 0.000000000000000000e+00
3.660000000000000000e+11 0.000000000000000000e+00
3.640000000000000000e+11 2.000000000000000042e-03
3.620000000000000000e+11 2.000000000000000042e-03
3.600000000000000000e+11 0.000000000000000000e+00
